,person,subset,# shots,Feature Set,AccLDAfew,AccLDAadapted,AccLDAsemi,AccLDAsemiAdapt,AccLDAsemi_shot,AccLDAsemiAdapt_shot,AccLDAsemi_accumulative,AccLDAsemiAdapt_accumulative,AccQDAfew,AccQDAadapted,AccQDAsemi,AccQDAsemiAdapt,AccQDAsemi_shot,AccQDAsemiAdapt_shot,AccQDAsemi_accumulative,AccQDAsemiAdapt_accumulative
0,32,"[1, 2]",2,1,0.8407786690339558,0.832186677657652,0.857296851716813,0.8495925937668432,0.857296851716813,0.8495925937668432,0.857296851716813,0.8495925937668432,0.7923337877683015,0.8830094163152722,0.835769316128214,0.8833264639675343,0.835769316128214,0.8833264639675343,0.835769316128214,0.8833264639675343
1,32,"[1, 2, 3]",3,1,0.8407786690339558,0.832186677657652,0.8967692844234488,0.88386544497638,0.9091658476268983,0.9033004660600489,0.8942329032053518,0.8821533876541644,0.7923337877683015,0.8830094163152722,0.8379252401635966,0.9221648013696458,0.823277638629086,0.927079039979709,0.848673155575283,0.9070733331219683
2,32,"[1, 2, 3, 4]",4,1,0.8407786690339558,0.832186677657652,0.8850702260549761,0.8747344725912305,0.8591357280999334,0.8578992422561111,0.8920135696395168,0.8829143020195935,0.7923337877683015,0.8830094163152722,0.8579943565517897,0.9306933832154973,0.8640499667099966,0.9218477537173837,0.8459465457658286,0.9151897530198789
3,32,"[1, 2, 3, 4, 5]",5,1,0.8407786690339558,0.832186677657652,0.8737516248692179,0.8632890523445674,0.8116736945562918,0.8087568561554802,0.8824387305412004,0.8707713769379538,0.7923337877683015,0.8830094163152722,0.8583748137345043,0.9348784122253575,0.8630671189879839,0.9299324688500682,0.8534922798896675,0.9261596017881487
4,32,"[1, 2, 3, 4, 5, 6]",6,1,0.8407786690339558,0.832186677657652,0.886845692907644,0.8747027678260042,0.8936622174312799,0.8876066072730732,0.8917282267524809,0.8821216828889382,0.7923337877683015,0.8830094163152722,0.8937256269617323,0.9339906787990235,0.8735931010430867,0.9262547160838274,0.891886750578612,0.921150248882407
5,32,"[1, 2, 3, 4, 5, 6, 7]",7,1,0.8407786690339558,0.832186677657652,0.8866237595510605,0.8773659681050062,0.9089439142703148,0.9035223994166324,0.893820741257411,0.888018769221014,0.7923337877683015,0.8830094163152722,0.896642465362544,0.9353539837037507,0.8910624266827304,0.9218794584826099,0.9043467233125139,0.9169652198725469
