,person,subset,# shots,Feature Set,AccLDAfew,AccLDAadapted,AccLDAsemi,AccLDAsemiAdapt,AccLDAsemi_shot,AccLDAsemiAdapt_shot,AccLDAsemi_accumulative,AccLDAsemiAdapt_accumulative,AccQDAfew,AccQDAadapted,AccQDAsemi,AccQDAsemiAdapt,AccQDAsemi_shot,AccQDAsemiAdapt_shot,AccQDAsemi_accumulative,AccQDAsemiAdapt_accumulative
0,21,"[1, 2]",2,1,0.6319341298030352,0.6981917985146916,0.6623829512431385,0.7053600258314497,0.6623829512431385,0.7053600258314497,0.6623829512431385,0.7053600258314497,0.6498224087826929,0.7504359057152082,0.7133031966419116,0.7677106877623506,0.7133031966419116,0.7677106877623506,0.7133031966419116,0.7677106877623506
1,21,"[1, 2, 3]",3,1,0.6319341298030352,0.6981917985146916,0.6775266386825961,0.7078785921859865,0.6851792056829189,0.6958669680335808,0.6819179851469164,0.7006780755569907,0.6498224087826929,0.7504359057152082,0.7370358411365838,0.7741362608976429,0.7317403939296093,0.7797223119147562,0.7364546335163061,0.7751049402647724
