,person,subset,# shots,Feature Set,AccLDAfew,AccLDAadapted,AccLDAsemi,AccLDAsemiAdapt,AccLDAsemi_shot,AccLDAsemiAdapt_shot,AccLDAsemi_accumulative,AccLDAsemiAdapt_accumulative,AccQDAfew,AccQDAadapted,AccQDAsemi,AccQDAsemiAdapt,AccQDAsemi_shot,AccQDAsemiAdapt_shot,AccQDAsemi_accumulative,AccQDAsemiAdapt_accumulative
0,21,"[1, 2, 3]",3,1,0.9381449176215724,0.9557987952036182,0.9673336753890884,0.9666685669764171,0.9673336753890884,0.9666685669764171,0.9673336753890884,0.9666685669764171,0.9288904091366893,0.9584782319518081,0.9515801075575319,0.9633810311080706,0.9515801075575319,0.9633810311080706,0.9515801075575319,0.9633810311080706
